"id","condition","trial","gameType","S","T","opponentType","encounter","prediction","choice","opponent_choice","rt","reward"
7825154,"single",107,"SG",9,14,"envious",29,50,"cooperate","cheat",1334.39999999991,9
7825154,"single",108,"PD",1,14,"envious",30,-53,"cheat","cheat",980.700000000186,5
7825154,"single",109,"SH",2,6,"optimist",27,-35,"cheat","cooperate",1275.60000000009,6
7825154,"single",110,"SH",3,7,"optimist",28,51,"cooperate","cooperate",1433.29999999981,10
7825154,"single",111,"PD",2,14,"optimist",29,-52,"cheat","cheat",1125.30000000028,5
7825154,"single",112,"SH",3,6,"trustful",29,100,"cooperate","cooperate",1081.70000000019,10
7825154,"single",113,"SH",2,7,"pessimist",25,-72,"cheat","cheat",1215.29999999981,5
7825154,"single",114,"HG",7,8,"trustful",30,100,"cooperate","cooperate",1081.80000000028,10
7825154,"single",115,"PD",1,14,"pessimist",26,-63,"cheat","cheat",1233.80000000028,5
7825154,"single",116,"PD",1,13,"optimist",30,66,"cooperate","cheat",977.899999999907,1
7825154,"single",117,"SH",1,6,"pessimist",27,69,"cooperate","cheat",1791.70000000019,1
7825154,"single",118,"PD",3,12,"trustful",31,100,"cooperate","cooperate",1033.5,10
7825154,"single",119,"SG",7,14,"trustful",32,100,"cooperate","cooperate",1211.60000000009,10
7825154,"single",120,"SH",3,7,"trustful",33,100,"cooperate","cooperate",1023.89999999991,10
7825154,"single",121,"SH",2,7,"optimist",31,-87,"cheat","cooperate",1599.19999999972,7
7825154,"single",122,"HG",9,6,"envious",31,-43,"cheat","cooperate",1010.20000000019,6
7825154,"single",123,"HG",7,6,"pessimist",28,64,"cooperate","cooperate",1356.30000000028,10
7825154,"single",124,"SG",8,14,"pessimist",29,-55,"cheat","cooperate",2152.89999999991,14
7825154,"single",125,"PD",3,13,"trustful",34,100,"cooperate","cooperate",2238.79999999981,10
7825154,"single",126,"SH",1,7,"envious",32,-49,"cheat","cheat",1647.20000000019,5
7825154,"single",127,"HG",7,6,"trustful",35,100,"cooperate","cooperate",1004.09999999963,10
7825154,"single",128,"HG",9,8,"envious",33,-71,"cheat","cooperate",1067,8
7825154,"single",129,"PD",2,12,"pessimist",30,54,"cooperate","cheat",1215.89999999991,2
7825154,"single",130,"SG",8,14,"envious",34,-57,"cheat","cheat",1327.39999999991,5
7825154,"single",131,"SH",2,8,"pessimist",31,33,"cooperate","cheat",1032.79999999981,2
7825154,"single",132,"SG",9,13,"pessimist",32,-41,"cheat","cooperate",938.800000000279,13
7825154,"single",133,"SG",9,12,"envious",35,37,"cooperate","cheat",1283.39999999991,9
7825154,"single",134,"SG",7,13,"optimist",32,54,"cooperate","cheat",2147.59999999963,7
7825154,"single",135,"HG",9,7,"pessimist",33,-51,"cheat","cooperate",1253.60000000009,7
7825154,"single",136,"SG",8,12,"optimist",33,37,"cooperate","cheat",1043.60000000009,8
7825154,"single",137,"PD",3,14,"envious",36,-55,"cheat","cheat",2086.39999999991,5
7825154,"single",138,"HG",9,8,"optimist",34,30,"cooperate","cooperate",1068.80000000028,10
7825154,"single",139,"PD",1,12,"optimist",35,-58,"cheat","cheat",1423.40000000037,5
7825154,"single",140,"PD",2,14,"pessimist",34,-38,"cheat","cheat",1178.5,5
7825154,"single",141,"SH",2,6,"pessimist",35,47,"cooperate","cheat",996.700000000186,2
7825154,"single",142,"HG",9,6,"trustful",36,100,"cooperate","cooperate",1329.19999999972,10
7825154,"single",143,"SG",9,14,"pessimist",36,-59,"cheat","cooperate",1286.79999999981,14
7825154,"single",144,"SH",1,7,"optimist",36,67,"cooperate","cooperate",1415.5,10
7825192,"single",1,"SG",8,12,"optimist",1,38,"cheat","cheat",10626.299999997,5
7825192,"single",2,"PD",1,12,"trustful",1,83,"cooperate","cooperate",12436,10
7825192,"single",3,"PD",3,12,"envious",1,92,"cooperate","cheat",7326.10000000149,3
7825192,"single",4,"HG",8,8,"pessimist",1,83,"cooperate","cooperate",8391,10
7825192,"single",5,"SG",8,13,"pessimist",2,88,"cooperate","cooperate",4495.40000000224,10
7825192,"single",6,"HG",9,6,"envious",2,81,"cooperate","cooperate",3123.10000000149,10
7825192,"single",7,"HG",9,7,"trustful",2,81,"cooperate","cooperate",2496.39999999851,10
7825192,"single",8,"HG",7,8,"trustful",3,85,"cooperate","cooperate",3062.69999999925,10
7825192,"single",9,"HG",8,6,"optimist",2,97,"cooperate","cooperate",1887.10000000149,10
7825192,"single",10,"PD",1,13,"optimist",3,90,"cooperate","cheat",1840.60000000149,1
7825192,"single",11,"SG",7,13,"optimist",4,-88,"cheat","cheat",4042.09999999776,5
7825192,"single",12,"HG",8,8,"trustful",4,-92,"cheat","cooperate",2399.60000000149,8
7825192,"single",13,"PD",3,14,"trustful",5,-85,"cheat","cooperate",6069.79999999702,14
7825192,"single",14,"SH",2,8,"trustful",6,86,"cheat","cooperate",7918,8
7825192,"single",15,"SH",2,6,"optimist",5,91,"cheat","cooperate",6174.70000000298,6
7825192,"single",16,"SG",7,14,"envious",3,81,"cheat","cheat",8453.20000000298,5
7825192,"single",17,"SH",1,8,"pessimist",3,88,"cheat","cheat",6576.10000000149,5
7825192,"single",18,"SG",8,13,"trustful",7,-93,"cheat","cooperate",5184.10000000149,13
7825192,"single",19,"PD",2,13,"envious",4,-98,"cheat","cheat",5325.5,5
7825192,"single",20,"SH",1,6,"trustful",8,95,"cooperate","cooperate",8274,10
7825192,"single",21,"SG",9,14,"optimist",6,-100,"cheat","cheat",3711.39999999851,5
7825192,"single",22,"SH",1,6,"envious",5,92,"cooperate","cheat",3484.30000000075,1
7825192,"single",23,"SH",1,6,"pessimist",4,88,"cheat","cheat",7479.80000000075,5
7825192,"single",24,"SG",9,13,"optimist",7,-91,"cheat","cheat",5964.10000000149,5
7825192,"single",25,"HG",9,7,"envious",6,92,"cheat","cooperate",5826.5,7
7825192,"single",26,"PD",2,12,"envious",7,-95,"cheat","cheat",6008.69999999925,5
7825192,"single",27,"SG",8,12,"envious",8,-90,"cheat","cheat",6319.30000000075,5
7825192,"single",28,"PD",1,13,"trustful",9,89,"cooperate","cooperate",4186.19999999925,10
7825192,"single",29,"SG",7,14,"trustful",10,92,"cooperate","cooperate",2765.89999999851,10
7825192,"single",30,"HG",9,7,"pessimist",5,94,"cooperate","cooperate",2313.10000000149,10
7825192,"single",31,"HG",9,8,"envious",9,92,"cooperate","cooperate",2210.30000000075,10
7825192,"single",32,"PD",2,13,"pessimist",6,-89,"cooperate","cheat",3064,2
7825192,"single",33,"PD",2,14,"envious",10,97,"cheat","cheat",2064.09999999776,5
7825192,"single",34,"HG",8,7,"pessimist",7,-98,"cheat","cooperate",1889.59999999776,7
7825192,"single",35,"HG",9,8,"pessimist",8,96,"cooperate","cooperate",1884.90000000224,10
7825192,"single",36,"PD",1,14,"optimist",8,-94,"cheat","cheat",3618.80000000075,5
7825192,"single",37,"PD",3,13,"pessimist",9,-91,"cheat","cheat",3614.39999999851,5
7825192,"single",38,"PD",1,12,"optimist",9,-98,"cheat","cheat",3734.80000000075,5
7825192,"single",39,"SG",9,12,"envious",11,-94,"cheat","cheat",4789.69999999925,5
7825192,"single",40,"SG",9,14,"envious",12,-96,"cheat","cheat",3612.89999999851,5
7825192,"single",41,"SG",9,13,"trustful",11,-94,"cheat","cooperate",4135.90000000224,13
7825192,"single",42,"HG",7,8,"optimist",10,100,"cooperate","cooperate",2858.30000000075,10
7825192,"single",43,"PD",1,13,"envious",13,-94,"cheat","cheat",4462.39999999851,5
7825192,"single",44,"HG",8,8,"optimist",11,93,"cooperate","cooperate",3422.69999999925,10
7825192,"single",45,"SH",3,7,"trustful",12,100,"cooperate","cooperate",6184.10000000149,10
7825192,"single",46,"PD",1,14,"trustful",13,-99,"cheat","cooperate",4458.5,14
7825192,"single",47,"SH",1,7,"pessimist",10,82,"cooperate","cheat",3619.80000000075,1
7825192,"single",48,"HG",8,6,"pessimist",11,100,"cooperate","cooperate",2647.59999999776,10
7825192,"single",49,"HG",8,8,"envious",14,88,"cooperate","cheat",3067.5,8
7825192,"single",50,"HG",7,6,"pessimist",12,94,"cooperate","cooperate",4091.19999999925,10
7825192,"single",51,"SH",2,7,"envious",15,100,"cooperate","cheat",2344.19999999925,2
7825192,"single",52,"SG",9,12,"optimist",12,-95,"cheat","cheat",3313.09999999776,5
7825192,"single",53,"PD",2,14,"trustful",14,-91,"cheat","cooperate",2879.30000000075,14
7825192,"single",54,"PD",1,14,"pessimist",13,-100,"cheat","cheat",4403.19999999925,5
7825192,"single",55,"SG",8,14,"pessimist",14,-100,"cheat","cooperate",2412.5,14
7825192,"single",56,"HG",8,6,"envious",16,91,"cooperate","cooperate",2704,10
7825192,"single",57,"SG",8,13,"optimist",13,-94,"cheat","cheat",2799.89999999851,5
7825192,"single",58,"SG",9,12,"pessimist",15,-95,"cooperate","cooperate",3888.19999999925,10
7825192,"single",59,"SG",9,13,"pessimist",16,-95,"cooperate","cooperate",4931.39999999851,10
7825192,"single",60,"SH",2,6,"pessimist",17,100,"cooperate","cheat",3910.60000000149,2
7825192,"single",61,"PD",3,13,"trustful",15,-100,"cheat","cooperate",5869.30000000075,13
7825192,"single",62,"PD",2,12,"optimist",14,-94,"cheat","cheat",3088.19999999925,5
7825192,"single",63,"PD",3,13,"envious",17,-97,"cheat","cheat",3406.19999999925,5
7825192,"single",64,"PD",1,13,"pessimist",18,-92,"cooperate","cheat",3391.80000000075,1
7825192,"single",65,"SH",1,7,"envious",18,92,"cooperate","cheat",5476.39999999851,1
7825192,"single",66,"PD",2,14,"optimist",15,-100,"cheat","cheat",2873.30000000075,5
7825192,"single",67,"SG",7,14,"optimist",16,-100,"cheat","cheat",7891.19999999925,5
7825192,"single",68,"PD",2,12,"trustful",16,98,"cheat","cooperate",2484,12
7825192,"single",69,"SH",1,6,"optimist",17,100,"cheat","cooperate",1927.10000000149,6
7825192,"single",70,"SH",3,7,"pessimist",19,90,"cheat","cheat",1773.79999999702,5
7825192,"single",71,"PD",3,12,"pessimist",20,88,"cheat","cheat",2095,5
7825192,"single",72,"SG",8,13,"envious",19,100,"cheat","cheat",1866.90000000224,5
7825192,"single",73,"SH",3,8,"pessimist",21,99,"cheat","cheat",1721,5
7825192,"single",74,"SH",2,6,"trustful",17,91,"cooperate","cooperate",4131.60000000149,10
7825192,"single",75,"PD",3,12,"optimist",18,-100,"cheat","cheat",4362.30000000075,5
7825192,"single",76,"SG",8,14,"envious",20,-97,"cooperate","cheat",2853.19999999925,8
7825192,"single",77,"SG",9,12,"trustful",18,-98,"cooperate","cooperate",3594.60000000149,10
7825192,"single",78,"PD",2,13,"trustful",19,-85,"cheat","cooperate",3729.80000000075,13
7825192,"single",79,"SG",7,12,"optimist",19,-100,"cheat","cheat",6457.5,5
7825192,"single",80,"HG",7,8,"envious",21,100,"cooperate","cheat",2998.09999999776,7
7825192,"single",81,"HG",7,7,"trustful",20,90,"cooperate","cooperate",2995.30000000075,10
7825192,"single",82,"SG",7,13,"trustful",21,-95,"cheat","cooperate",2687,13
7825192,"single",83,"PD",3,13,"optimist",20,-99,"cheat","cheat",2193.69999999925,5
7825192,"single",84,"SH",2,8,"optimist",21,88,"cooperate","cooperate",2296.19999999925,10
7825192,"single",85,"SH",3,6,"envious",22,100,"cooperate","cheat",3223.10000000149,3
7825192,"single",86,"SH",3,7,"optimist",22,89,"cheat","cooperate",3523,7
7825192,"single",87,"SG",9,14,"pessimist",22,91,"cheat","cooperate",2896.30000000075,14
7825192,"single",88,"SH",2,7,"optimist",23,92,"cooperate","cooperate",3314.30000000075,10
7825192,"single",89,"SH",2,8,"pessimist",23,89,"cheat","cheat",5045.69999999925,5
7825192,"single",90,"SG",8,12,"trustful",22,-93,"cooperate","cooperate",2545.5,10
7825192,"single",91,"HG",7,7,"envious",23,88,"cooperate","cheat",3305.69999999925,7
7825192,"single",92,"HG",9,8,"optimist",24,91,"cheat","cooperate",2499.69999999925,8
7825192,"single",93,"PD",3,14,"optimist",25,-94,"cheat","cheat",2656.39999999851,5
7825192,"single",94,"PD",1,14,"envious",24,-97,"cooperate","cheat",2743.89999999851,1
7825192,"single",95,"SH",1,7,"optimist",26,-92,"cheat","cooperate",2411.39999999851,7
7825192,"single",96,"HG",8,7,"envious",25,74,"cooperate","cooperate",1833.69999999925,10
7825192,"single",97,"HG",7,6,"envious",26,100,"cooperate","cooperate",1943.89999999851,10
7825192,"single",98,"SG",8,14,"trustful",23,-93,"cheat","cooperate",3495.30000000075,14
7825192,"single",99,"SH",2,6,"envious",27,93,"cooperate","cheat",2604.70000000298,2
7825192,"single",100,"PD",3,12,"trustful",24,-91,"cheat","cooperate",3034.5,12
7825192,"single",101,"SG",7,13,"envious",28,100,"cheat","cheat",3253.30000000075,5
7825192,"single",102,"SG",9,14,"trustful",25,-100,"cheat","cooperate",2923.60000000149,14
7825192,"single",103,"SG",8,14,"optimist",27,-96,"cheat","cheat",2591.30000000075,5
7825192,"single",104,"HG",7,6,"trustful",26,82,"cooperate","cooperate",1582.10000000149,10
7825192,"single",105,"PD",1,12,"envious",29,-89,"cooperate","cheat",2479.5,1
7825192,"single",106,"PD",2,13,"optimist",28,87,"cooperate","cheat",3699.39999999851,2
7825192,"single",107,"SG",7,14,"pessimist",24,-90,"cheat","cooperate",2317.59999999776,14
7825192,"single",108,"SH",1,8,"envious",30,96,"cheat","cheat",3013.5,5
7825192,"single",109,"SG",7,12,"envious",31,-97,"cheat","cheat",3394.30000000075,5
7825192,"single",110,"SH",3,8,"envious",32,91,"cooperate","cheat",3123.39999999851,3
7825192,"single",111,"SG",7,13,"pessimist",25,-92,"cooperate","cooperate",3332.19999999925,10
7825192,"single",112,"SH",2,7,"trustful",27,-88,"cheat","cooperate",1712,7
7825192,"single",113,"SG",9,13,"envious",33,86,"cooperate","cheat",1831.19999999925,9
7825192,"single",114,"HG",9,6,"trustful",28,-94,"cooperate","cooperate",1543.69999999925,10
7825192,"single",115,"HG",9,7,"optimist",29,93,"cooperate","cooperate",2933.39999999851,10
7825192,"single",116,"SH",3,8,"optimist",30,99,"cooperate","cooperate",1728.80000000075,10
7825192,"single",117,"SG",7,12,"pessimist",26,-93,"cooperate","cooperate",5603,10
7825192,"single",118,"SH",3,7,"envious",34,92,"cooperate","cheat",2955,3
7825192,"single",119,"HG",8,7,"optimist",31,92,"cheat","cooperate",2544.29999999702,7
7825192,"single",120,"HG",9,6,"optimist",32,90,"cooperate","cooperate",2068.39999999851,10
7825192,"single",121,"SH",2,7,"pessimist",27,94,"cooperate","cheat",2345.20000000298,2
7825192,"single",122,"PD",1,12,"pessimist",28,-95,"cheat","cheat",2998.59999999776,5
7825192,"single",123,"SG",7,12,"trustful",29,-93,"cooperate","cooperate",2979.90000000224,10
7825192,"single",124,"HG",9,6,"pessimist",29,95,"cooperate","cooperate",4408.5,10
7825192,"single",125,"PD",2,12,"pessimist",30,-94,"cheat","cheat",3344.09999999776,5
7825192,"single",126,"HG",7,6,"optimist",33,92,"cooperate","cooperate",2291.69999999925,10
7825192,"single",127,"SH",3,6,"pessimist",31,93,"cooperate","cheat",2196.80000000075,3
7825192,"single",128,"SH",1,8,"optimist",34,91,"cooperate","cooperate",1447.19999999925,10
7825192,"single",129,"PD",3,14,"envious",35,-92,"cheat","cheat",1498.70000000298,5
7825192,"single",130,"SH",3,6,"optimist",35,97,"cooperate","cooperate",1955.39999999851,10
7825192,"single",131,"SH",3,8,"trustful",30,91,"cooperate","cooperate",1841.70000000298,10
7825192,"single",132,"HG",8,7,"trustful",31,89,"cooperate","cooperate",1751,10
7825192,"single",133,"SH",1,7,"trustful",32,90,"cooperate","cooperate",1483.89999999851,10
7825192,"single",134,"HG",7,7,"pessimist",32,92,"cooperate","cooperate",1233.89999999851,10
7825192,"single",135,"HG",9,8,"trustful",33,97,"cooperate","cooperate",1264,10
7825192,"single",136,"HG",8,6,"trustful",34,91,"cooperate","cooperate",1621.60000000149,10
7825192,"single",137,"SH",1,8,"trustful",35,97,"cooperate","cooperate",1895,10
7825192,"single",138,"SH",3,6,"trustful",36,97,"cooperate","cooperate",1610.30000000075,10
7825192,"single",139,"HG",7,8,"pessimist",33,98,"cooperate","cooperate",1596.60000000149,10
7825192,"single",140,"PD",3,14,"pessimist",34,-97,"cheat","cheat",3082.90000000224,5
7825192,"single",141,"SH",2,8,"envious",36,95,"cooperate","cheat",3090.29999999702,2
7825192,"single",142,"PD",2,14,"pessimist",35,-92,"cheat","cheat",3528.89999999851,5
7825192,"single",143,"SG",8,12,"pessimist",36,-96,"cooperate","cooperate",3250.30000000075,10
7825192,"single",144,"HG",7,7,"optimist",36,96,"cheat","cooperate",4389.39999999851,7
7825188,"repeated",1,"PD",1,13,"trustful",1,30,"cooperate","cooperate",10637.8999999985,10
7825188,"repeated",2,"SG",9,13,"envious",1,-26,"cheat","cheat",8409.19999999925,5
7825188,"repeated",3,"PD",3,14,"optimist",1,-55,"cooperate","cheat",7152,3
7825188,"repeated",4,"PD",1,12,"envious",2,100,"cooperate","cheat",11005.9000000004,1
7825188,"repeated",5,"HG",8,8,"optimist",2,-65,"cooperate","cooperate",3236,10
7825188,"repeated",6,"SG",8,14,"optimist",3,100,"cooperate","cheat",5103,8
7825188,"repeated",7,"HG",9,7,"pessimist",1,60,"cooperate","cooperate",7927.69999999925,10
7825188,"repeated",8,"HG",8,7,"trustful",2,-100,"cooperate","cooperate",4966.90000000037,10
7825188,"repeated",9,"SG",9,13,"pessimist",2,-100,"cheat","cooperate",6793.90000000037,13
7825188,"repeated",10,"SH",1,7,"envious",3,95,"cheat","cheat",25219.1999999993,5
7825188,"repeated",11,"SH",3,8,"trustful",3,100,"cooperate","cooperate",4898.40000000037,10
7825188,"repeated",12,"HG",9,8,"trustful",4,100,"cooperate","cooperate",1610.59999999963,10
7825188,"repeated",13,"SG",7,12,"optimist",4,100,"cheat","cheat",9575,5
7825188,"repeated",14,"SG",7,12,"trustful",5,100,"cheat","cooperate",6970.29999999888,12
7825188,"repeated",15,"SG",7,14,"trustful",6,100,"cheat","cooperate",4763.90000000037,14
7825188,"repeated",16,"PD",1,13,"pessimist",3,-100,"cooperate","cheat",3599.80000000075,1
7825188,"repeated",17,"HG",8,7,"envious",4,-100,"cheat","cooperate",8903.69999999925,7
7825188,"repeated",18,"SG",7,14,"envious",5,100,"cooperate","cheat",10295.2000000011,7
7825188,"repeated",19,"HG",9,7,"envious",6,-100,"cheat","cooperate",11305.4000000004,7
7825188,"repeated",20,"HG",8,8,"envious",7,-100,"cheat","cheat",3586.90000000037,5
7825188,"repeated",21,"HG",8,8,"pessimist",4,-100,"cheat","cooperate",10869.1999999993,8
7825188,"repeated",22,"SH",3,7,"optimist",5,100,"cooperate","cooperate",6828.5,10
7825188,"repeated",23,"PD",3,13,"envious",8,-100,"cheat","cheat",2617.19999999925,5
7825188,"repeated",24,"HG",7,6,"pessimist",5,100,"cooperate","cooperate",11012,10
7825188,"repeated",25,"PD",3,13,"pessimist",6,100,"cooperate","cheat",2622.40000000037,3
7825188,"repeated",26,"HG",9,8,"optimist",6,-46,"cheat","cooperate",17192.5,8
7825188,"repeated",27,"PD",2,13,"envious",9,100,"cheat","cheat",6448.29999999888,5
7825188,"repeated",28,"HG",7,8,"trustful",7,100,"cheat","cooperate",7167.79999999888,8
7825188,"repeated",29,"SG",7,13,"pessimist",7,100,"cheat","cooperate",7817.39999999851,13
7825188,"repeated",30,"HG",7,6,"optimist",7,100,"cooperate","cooperate",7780.80000000075,10
7825188,"repeated",31,"SG",7,14,"optimist",8,-100,"cheat","cheat",9528.19999999925,5
7825188,"repeated",32,"SH",2,8,"pessimist",8,100,"cooperate","cheat",4211.69999999925,2
7825188,"repeated",33,"SG",7,12,"envious",10,-100,"cheat","cheat",7574.69999999925,5
7825188,"repeated",34,"SG",7,12,"pessimist",9,-100,"cheat","cooperate",4752.59999999963,12
7825188,"repeated",35,"PD",2,12,"trustful",8,100,"cheat","cooperate",9864.5,12
7825188,"repeated",36,"PD",2,14,"trustful",9,98,"cheat","cooperate",3827.09999999963,14
7825188,"repeated",37,"SH",2,8,"optimist",9,-62,"cheat","cooperate",13637.5,8
7825188,"repeated",38,"SH",2,6,"optimist",10,79,"cooperate","cooperate",4160.70000000112,10
7825188,"repeated",39,"PD",2,12,"optimist",11,69,"cooperate","cheat",3450.19999999925,2
7825188,"repeated",40,"HG",7,6,"trustful",10,100,"cooperate","cooperate",5924.60000000149,10
7825188,"repeated",41,"SH",1,6,"pessimist",10,-48,"cheat","cheat",9584.10000000149,5
7825188,"repeated",42,"SG",8,12,"trustful",11,80,"cheat","cooperate",11315.8000000007,12
7825188,"repeated",43,"HG",7,7,"optimist",12,-46,"cheat","cooperate",1786.89999999851,7
7825188,"repeated",44,"HG",8,6,"pessimist",11,-67,"cheat","cooperate",3179.09999999963,6
7825188,"repeated",45,"PD",3,12,"envious",11,-85,"cheat","cheat",5750.40000000037,5
7825188,"repeated",46,"SH",1,7,"pessimist",12,27,"cooperate","cheat",4237.79999999888,1
7825188,"repeated",47,"SG",9,12,"envious",12,-77,"cooperate","cheat",3391.30000000075,9
7825188,"repeated",48,"PD",2,14,"optimist",13,84,"cooperate","cheat",6596.09999999963,2
7825188,"repeated",49,"SG",7,14,"pessimist",13,-73,"cheat","cooperate",1762.69999999925,14
7825188,"repeated",50,"SH",3,7,"trustful",12,86,"cheat","cooperate",2139.19999999925,7
7825188,"repeated",51,"SH",1,7,"optimist",14,-61,"cheat","cooperate",4617.29999999888,7
7825188,"repeated",52,"HG",9,6,"optimist",15,-54,"cheat","cooperate",1305.19999999925,6
7825188,"repeated",53,"PD",1,12,"optimist",16,59,"cheat","cheat",2084.59999999963,5
7825188,"repeated",54,"HG",8,7,"optimist",17,-69,"cheat","cooperate",2085.30000000075,7
7825188,"repeated",55,"HG",7,6,"envious",13,-87,"cooperate","cooperate",2446.79999999888,10
7825188,"repeated",56,"SH",1,6,"trustful",13,100,"cheat","cooperate",1596.79999999888,6
7825188,"repeated",57,"SG",8,14,"envious",14,-87,"cooperate","cheat",2127.09999999963,8
7825188,"repeated",58,"HG",9,7,"optimist",18,52,"cheat","cooperate",2006.90000000037,7
7825188,"repeated",59,"PD",2,12,"pessimist",14,43,"cheat","cheat",1228,5
7825188,"repeated",60,"SH",3,6,"trustful",14,99,"cooperate","cooperate",1515.09999999963,10
7825188,"repeated",61,"SG",7,13,"envious",15,-78,"cooperate","cheat",6541.29999999888,7
7825188,"repeated",62,"SG",8,13,"trustful",15,92,"cheat","cooperate",7130.10000000149,13
7825188,"repeated",63,"PD",1,12,"pessimist",15,100,"cooperate","cheat",10806.3000000007,1
7825188,"repeated",64,"SH",2,7,"optimist",19,-81,"cheat","cooperate",1431.20000000112,7
7825188,"repeated",65,"PD",2,14,"pessimist",16,59,"cheat","cheat",1401.09999999963,5
7825188,"repeated",66,"SH",2,6,"envious",16,-100,"cooperate","cheat",3028.5,2
7825188,"repeated",67,"SH",2,7,"envious",17,-100,"cheat","cheat",2178.40000000037,5
7825188,"repeated",68,"SG",9,12,"trustful",16,100,"cheat","cooperate",3766.29999999888,12
7825188,"repeated",69,"SG",8,12,"optimist",20,-69,"cooperate","cheat",1310.09999999963,8
7825188,"repeated",70,"SH",3,6,"envious",18,-100,"cheat","cheat",3351.79999999888,5
7825188,"repeated",71,"SH",3,6,"optimist",21,88,"cheat","cooperate",4579.5,6
7825188,"repeated",72,"HG",7,8,"envious",19,-100,"cooperate","cheat",3155.5,7
7825188,"repeated",73,"SG",8,12,"envious",20,-100,"cooperate","cheat",2269.39999999851,8
7825188,"repeated",74,"PD",1,13,"envious",21,-100,"cheat","cheat",2279.59999999963,5
7825188,"repeated",75,"SG",9,14,"envious",22,-100,"cooperate","cheat",2358.79999999888,9
7825188,"repeated",76,"HG",9,6,"envious",23,-100,"cooperate","cooperate",10125.8000000007,10
7825188,"repeated",77,"PD",3,13,"optimist",22,33,"cooperate","cheat",1557.69999999925,3
7825188,"repeated",78,"SH",1,8,"envious",24,-98,"cheat","cheat",1048.40000000037,5
7825188,"repeated",79,"PD",1,12,"trustful",17,100,"cheat","cooperate",3461.89999999851,12
7825188,"repeated",80,"PD",1,14,"envious",25,-100,"cooperate","cheat",2627.59999999963,1
7825188,"repeated",81,"HG",7,7,"pessimist",17,90,"cheat","cooperate",1259.90000000037,7
7825188,"repeated",82,"SH",2,6,"trustful",18,100,"cooperate","cooperate",2294.39999999851,10
7825188,"repeated",83,"SG",8,12,"pessimist",18,-48,"cheat","cooperate",1427.29999999888,12
7825188,"repeated",84,"PD",1,14,"optimist",23,72,"cooperate","cheat",1717.59999999963,1
7825188,"repeated",85,"PD",3,12,"trustful",19,98,"cooperate","cooperate",2128.79999999888,10
7825188,"repeated",86,"SG",9,13,"optimist",24,-64,"cheat","cheat",1582,5
7825188,"repeated",87,"SH",3,8,"envious",26,-100,"cooperate","cheat",2428.09999999963,3
7825188,"repeated",88,"HG",8,6,"envious",27,-100,"cooperate","cooperate",2347.69999999925,10
7825188,"repeated",89,"HG",8,7,"pessimist",19,92,"cooperate","cooperate",3012.20000000112,10
7825188,"repeated",90,"HG",7,7,"envious",28,-98,"cheat","cheat",1626.40000000037,5
7825188,"repeated",91,"SH",2,7,"pessimist",20,83,"cooperate","cheat",1733.39999999851,2
7825188,"repeated",92,"SG",8,13,"envious",29,-88,"cheat","cheat",1160.09999999963,5
7825188,"repeated",93,"PD",3,14,"envious",30,-96,"cheat","cheat",1144.29999999888,5
7825188,"repeated",94,"HG",7,8,"pessimist",21,-73,"cheat","cooperate",2386,8
7825188,"repeated",95,"HG",9,8,"envious",31,-100,"cheat","cooperate",978.599999999627,8
7825188,"repeated",96,"SH",3,8,"optimist",25,-87,"cheat","cooperate",1962.39999999851,8
7825188,"repeated",97,"SH",3,6,"pessimist",22,90,"cooperate","cheat",1798.60000000149,3
7825188,"repeated",98,"PD",1,14,"trustful",20,100,"cooperate","cooperate",1372.40000000037,10
7825188,"repeated",99,"HG",7,7,"trustful",21,100,"cooperate","cooperate",956.39999999851,10
7825188,"repeated",100,"SH",2,8,"envious",32,-93,"cheat","cheat",929,5
7825188,"repeated",101,"SH",2,8,"trustful",22,100,"cooperate","cooperate",1060.70000000112,10
7825188,"repeated",102,"PD",3,12,"optimist",26,57,"cheat","cheat",2025.29999999888,5
7825188,"repeated",103,"SH",1,8,"optimist",27,84,"cheat","cooperate",2520.60000000149,8
7825188,"repeated",104,"PD",3,14,"pessimist",23,83,"cooperate","cheat",1266.39999999851,3
7825188,"repeated",105,"HG",9,7,"trustful",23,100,"cooperate","cooperate",1235.79999999888,10
7825188,"repeated",106,"PD",2,13,"trustful",24,63,"cooperate","cooperate",734.699999999255,10
7825188,"repeated",107,"SH",3,7,"envious",33,-100,"cheat","cheat",980.300000000745,5
7825188,"repeated",108,"SG",9,12,"pessimist",24,58,"cooperate","cooperate",3022.89999999851,10
7825188,"repeated",109,"SH",1,6,"envious",34,-100,"cheat","cheat",853.099999999627,5
7825188,"repeated",110,"SH",1,8,"pessimist",25,69,"cooperate","cheat",1239.59999999963,1
7825188,"repeated",111,"SH",1,8,"trustful",25,100,"cooperate","cooperate",1213.5,10
7825188,"repeated",112,"SG",8,13,"pessimist",26,-65,"cheat","cooperate",2392.69999999925,13
7825188,"repeated",113,"HG",7,8,"optimist",28,-100,"cheat","cooperate",3433.79999999888,8
7825188,"repeated",114,"SG",8,14,"trustful",26,100,"cooperate","cooperate",1123.5,10
7825188,"repeated",115,"SG",8,13,"optimist",29,-67,"cheat","cheat",1982.09999999963,5
7825188,"repeated",116,"PD",2,13,"pessimist",27,-84,"cooperate","cheat",2954.5,2
7825188,"repeated",117,"SH",2,7,"trustful",27,100,"cooperate","cooperate",1412.60000000149,10
